id;sku_id;image_path;image_vec;ocr_text;is_primary;created_at;image_vec_768;colors;color_scores;detected_facets
124;73;73_15ff39b73e554f739675a833aa52fa73.png;[-0.01982114,0.04535768,-0.038851496,0.13259797,0.012308496,-0.011044978,0.03306112,-0.066726804,-0.09798166,-0.0063635837,0.007947369,0.048881963,-0.02104799,0.11940371,0.07634028,-0.016833069,-0.061578613,-0.020030972,0.01171728,-0.00915415,0.021036569,0.03264542,0.059913155,0.031097164,0.04850831,-0.0056311,-0.038363896,-0.081181064,0.080356546,-0.100122735,-0.05269983,-0.030064857,-0.046008397,-0.0027826587,-0.046189867,0.10678928,-0.031849097,-0.02502561,-0.05419863,0.026790457,-0.05014033,0.029762592,-0.08458853,0.040485725,0.0026914894,0.05530607,-0.00502139,-0.023868809,-0.0127167925,0.028524728,0.0142431855,0.004509258,0.009120874,0.018526569,-0.07779722,-0.054088287,-0.05409675,0.05624191,-0.037243534,-0.053000253,-0.013970943,-0.010184312,-0.054969437,-0.008043162,0.03561572,-0.024376124,0.027712539,-0.021065667,-0.017544035,-0.018628241,0.0509087,-0.05881802,-0.057036895,-0.0032212094,0.055436384,0.00076277554,-0.005890777,-7.936699e-05,-0.04180751,-0.008840598,-0.028514685,-0.027025282,-0.07366432,0.00633958,-0.017683167,0.017166946,0.014561538,-0.0076428703,-0.047658306,-0.019342013,0.023307936,0.029274268,-0.00057295355,-0.011406992,-0.037090838,0.016670357,-0.0009943919,0.024106564,-0.036334813,0.031435296,-0.032850638,0.024967218,0.0077106934,0.027344916,0.051581994,-0.07017852,-0.00697319,-0.026795518,-0.0684314,-0.061527357,0.048394155,-0.070914164,0.04074509,0.0765219,-0.0716724,-0.004002508,0.06965943,-0.017867122,0.071441025,0.033999637,0.005214245,-0.018178057,0.03646083,0.025939483,-0.045259546,0.06504781,0.06033852,-0.0356909,-0.062414873,-0.0067754216,-0.033586044,0.09545605,0.008907797,-0.04335749,-0.018894622,0.029240185,-0.06483633,0.016482467,0.0187912,-0.070173234,0.0005341193,-0.023850648,0.043379746,-0.018422982,0.0029579187,-0.03651224,0.08725646,-0.019660784,-0.05297859,0.056202486,0.06292571,-0.038686432,0.06371348,0.04126775,0.0104895905,0.0005104948,0.041756254,0.043251686,0.014306209,-0.076866984,0.0071233595,-0.03631087,-0.061089147,-0.006754776,-0.014359953,0.03826572,-0.027098292,-0.09344041,0.0066928053,0.01608374,0.006934918,-0.007663005,0.0257092,0.09745084,-0.022176087,-0.012329481,0.013519878,-0.07399359,-0.11325271,0.04912714,-0.027329816,-0.00015685007,-0.015884161,0.009130235,0.009947502,-0.02567196,0.0705425,0.06401927,0.013954118,-0.08951111,0.0048223003,0.020672087,-0.010031146,-0.042184647,-0.0025141572,0.018737853,-0.027840517,-0.004229262,0.010769763,0.01363791,0.02171614,-0.066562325,-0.052136928,0.008838381,-0.0059185713,0.05174223,0.025757924,0.007717084,-0.005454741,0.040453114,0.00058184937,0.10119521,0.009096882,0.018943503,0.03335741,-0.0067608375,-0.017722672,-0.024445618,0.00047074183,-0.04726253,-0.023075022,0.045911614,0.02216465,0.0003928864,-0.033548634,0.04313517,0.015656065,-0.001833407,0.006589093,-0.0723526,0.0005478135,-0.005668099,0.057841636,0.007935215,-0.0131546,-0.076138504,-0.013792753,-0.0075616008,0.019744687,0.000198011,-0.032377295,0.05591894,0.024187455,0.037331525,-0.030881781,-0.015436265,-0.051705066,-0.06510143,0.011463008,-0.06254439,-0.13107926,-0.0039038581,0.030351358,0.039131872,-0.09293401,-0.009815409,-0.05010589,-0.005137362,-0.027306264,-0.00356376,0.0012101381,-0.066061504,0.005690722,-0.00270897,-0.0049626743,0.08223453,0.02524188,0.025787147,0.0038124844,0.07038901,-0.03657299,-0.0054703243,-0.041156527,0.02050301,-0.04170673,0.0028103716,-0.048519127,0.00027639559,-0.012368171,0.02259931,-0.011853564,-0.0803945,-0.037301153,0.03772116,0.0050716107,-0.013513989,0.077116266,-0.09020273,0.022842152,0.009364144,0.060398083,-0.042426523,-0.022296814,-0.0063248277,0.07535651,-0.019338142,0.038081605,-0.036592677,0.052531943,-0.01595697,0.10967988,0.04242354,-0.014955889,-0.03751351,-0.012984953,0.02023759,-0.10029299,0.008738721,0.039048962,-0.048907757,0.04181955,0.010869996,-0.042132173,0.08502634,0.04213854,0.097780235,0.061580736,-0.017842466,0.036250606,0.08061573,-0.062171146,0.07059755,-0.04239924,-0.030337647,-0.019927265,-0.0031554752,-0.02778702,0.013024464,0.03907075,-0.013005642,0.010205899,0.003028837,-0.0064104204,-0.045598514,-0.0021459935,-0.017287944,0.0793052,-0.09492256,0.033591874,0.10578636,0.018859407,-0.03328118,0.040400855,-0.045006752,-0.06618779,-0.051948152,-0.02129502,0.0696169,-0.045134515,-0.005612518,-0.040689856,0.0006200103,-0.05332548,0.0020944169,0.035795532,0.031252217,0.025133176,0.019989215,-0.029332312,0.067622595,0.023985691,0.007093533,0.012410568,-0.014618646,0.089984626,0.0415498,0.11349115,-0.00046005694,0.010436841,-0.029637525,-0.011571256,-0.013187014,-0.05219019,-0.023441521,-0.028663896,0.02179456,-0.029593265,-0.00077870616,0.048456833,-0.008139959,-0.039972004,0.037656035,-0.022127315,0.015229754,-0.02748338,0.046443142,-0.024375852,-0.03381817,0.05678452,-0.07840151,0.0028997003,-0.014593183,0.009040067,-0.08072311,-0.04266703,-0.06923294,-0.08029527,-0.059774756,0.042332314,0.029395401,0.08086066,-0.008385298,0.06646941,-0.00515907,0.032487255,0.036584605,0.038902197,-0.025390776,0.027758254,0.030945739,0.042541098,-0.052942574,-0.0070628007,-0.006675791,-0.061127782,0.04708058,-0.0116518475,0.0048934086,0.052097462,-0.081159495,0.010451049,0.04188499,-0.074303545,0.0066479207,-0.07868352,-0.018348573,0.00984524,-0.041503187,-0.092164256,-0.06339297,-0.064922586,0.004550635,0.0022802204,-0.0020400973,0.058529742,-0.03951229,-0.046381887,0.012616666,0.046427637,-0.015174164,0.005341419,0.0047432426,-0.006389542,-0.058602385,0.020416418,0.034829807,-0.011825615,-0.03674149,0.020136707,0.017343184,-0.009939771,0.08643441,-0.02312705,-0.08198096,-0.029583132,0.084650524,-0.0024408204,0.03941393,0.030510485,-0.045619093,0.009991753,0.034302324,0.10181453,0.07453973,0.016952282,-0.0072814617,0.014521576,0.048757065,0.038352147,-0.0115856035,0.050830413,-0.057570826,-0.02008593,-0.05366404,-0.003299448,-0.019694632,-0.037177034,0.022492642,0.07085199,0.046949763,0.08481692,0.060146973,0.02475925,-0.02093175,0.014712431,0.017434677,0.007936026,-0.03446798,-0.016858028,-0.018584516,-0.035815924,-0.04296286,-0.051997345,-0.041327666,-0.048840158,-0.04894429,-0.052704375,-0.026335701,0.052585706,0.027749524,0.032595742,0.024242943,-0.016578972,-0.045831222,-0.06601041,-0.11441548,0.037355505,0.03042635,-0.028778525,0.03870004,0.022669205,-0.010463129];;False;2025-10-04 15:15:56.492923+00:00;;[];{};{}
129;17;17_354e6c1fc7d44e3e9452d64d26f5f81d.jpg;[-0.022123259,-0.05157271,0.01945958,0.011296568,-0.0344204,-0.03347352,0.056503795,0.0013557841,0.13709241,-0.056959823,-0.0061039585,0.0052938494,0.05399836,-0.05805968,-0.05490803,0.09400178,-0.014903203,-0.015382507,0.03947509,0.12914154,0.07824934,0.007954324,-0.00318148,0.00817176,-0.057551313,0.008389294,0.02139479,0.07760133,0.013135764,0.019396987,-0.03714498,0.018640269,0.019678783,0.07686951,0.07395645,-0.022520438,0.025633946,0.0068180906,0.030153604,-0.013135916,-0.01765699,-0.06617833,0.0044905813,-0.007896406,-0.07654285,-0.124001734,0.011254905,-0.040138815,0.009391878,-0.060329836,0.028578693,-0.07583565,0.040118217,0.064593695,0.0636619,0.02756565,0.06021796,-0.046424724,0.034975976,0.011592859,0.03519838,0.017960705,-0.02167385,0.014096303,-0.048727825,0.016657827,-0.01567729,0.03783228,0.012673605,-0.024779866,0.0045788274,0.017966365,0.029833602,-0.014590665,0.009412513,-0.008505393,0.13335508,0.043662265,-0.0149308145,0.033120666,0.003986568,-0.012458001,0.030588638,-0.056847718,-0.0033096294,0.03717575,-0.04481605,-0.03363655,0.0050977,0.026153564,0.036237236,-0.027786087,-0.03678426,-0.08150148,0.014108905,0.051055092,0.020714091,0.072300434,-0.040319327,-0.08408161,0.0019615989,0.010171458,-0.02961093,-0.011472568,-0.015249958,0.012716238,-0.027084375,0.053730115,0.043832947,-0.023697438,0.03618366,0.0798328,-0.0038451059,0.058345523,-0.023789013,-0.035036866,-0.03386199,0.0185497,-0.048860468,-0.027205445,0.018690221,0.00030221508,0.00046366043,0.033688974,0.09155944,-0.03262693,-0.035715546,0.007181327,0.047156066,-0.03850729,0.056369267,-0.03174424,0.028598927,0.0020516461,-0.0698399,-0.06358506,0.028737975,0.037140585,0.061030746,0.07062655,-0.019354882,-0.09250984,-0.059852056,-0.040967993,0.03750419,-0.027305754,0.0149559835,-0.02151513,-0.02660108,-0.06101017,0.01384291,-0.03465154,-0.009673889,0.022498637,0.02739278,-0.0800211,0.0024043615,-0.009115431,0.038884673,0.029607357,0.01071205,-0.04956932,0.037984304,0.032910235,0.012156203,0.026183829,0.0015343522,-0.02632624,0.08590538,-0.05939295,-0.051722836,0.02636241,0.0060188468,-0.013455087,-0.008390049,0.053838998,-0.08905326,0.014892349,0.021544436,-0.06300202,-0.02243547,-0.027378771,-0.07399408,0.036804445,-0.025188442,0.1184432,-0.03229856,0.017702732,0.023929643,-0.0058415486,-0.030488737,0.03150979,0.0025897627,0.030756308,-0.044663344,0.022849122,0.036925808,0.028640911,0.010930826,0.06736063,-0.010949997,0.04215517,0.094216436,-0.018987512,0.04757823,-0.041363303,0.027650066,-0.032007437,0.04005204,-0.008330344,-0.055026446,0.024398932,0.060864225,0.07553473,-0.06811298,0.030733416,-0.01159137,0.03031904,0.03784617,0.0034776037,0.0076005515,-0.002418911,-0.0581775,0.0032456957,-0.0018184982,-0.019367555,-0.100023516,-0.0153319035,-0.041947875,0.029029787,-0.036531374,0.012493972,-0.0017388666,-0.024711015,0.11924786,-0.0001948543,0.048075452,-0.017547645,-0.034889404,-0.042030662,0.05943149,-0.05985679,-0.051639464,0.01999295,0.005520364,0.00424351,-0.020657884,-0.02323871,0.052624706,0.052229643,0.03682757,0.0074347346,0.02116138,0.02459587,0.06534165,-0.043124374,0.039269704,0.046215303,0.0021332204,0.027993156,-0.0752155,0.015763642,0.007475108,-0.02668068,0.017783199,-0.08836552,-0.029961703,-0.012905055,0.020318354,-0.033359922,0.045452707,0.02599051,0.03417779,0.019131511,0.04702032,0.06955111,0.0112821,0.044551212,-0.026849264,-0.004103954,-0.016631838,0.038943764,0.0072688973,0.020989893,-0.018585978,0.021316862,0.09157041,0.005439175,-0.0057101226,0.034802783,0.008807148,-0.06013939,0.02795736,0.016961303,0.048930228,-0.02032798,-0.038364045,0.0052700266,0.011225341,0.07196083,-0.006538627,0.0148543585,-0.015461088,0.0631916,-0.058727097,0.0070086634,0.034026444,-0.047422737,-0.016775666,-0.0060321246,-0.027963184,0.10824435,0.06227862,-0.010756325,0.05334858,-0.048309494,-0.0052505923,-0.053833175,-0.010113446,-0.003949583,0.007609356,-0.013699264,-0.08310105,0.07490669,-0.0036496893,-0.0018578982,0.06812548,0.085723996,0.0052244146,0.052227113,-0.022647545,0.008179525,-0.07240402,0.056421056,0.059397977,0.04387031,-0.05974734,-0.0033623185,0.025793128,0.031152451,0.06908809,0.066555396,-0.053221036,-0.0020593994,-0.013451695,-0.0016047907,-0.09070489,-0.050865497,0.05966336,0.043380316,0.030061508,0.077771395,0.0008801965,-0.0041129896,-0.04279715,0.046795223,0.029560594,0.0058105965,0.013788156,0.010413535,0.046264347,0.00038458704,-0.015136021,0.024005089,-0.019695105,-0.0107379565,-0.07516103,-0.0013207833,-0.070897974,-0.04868921,-0.034972504,0.0034869357,-0.06468509,-0.03142509,0.03947502,-0.028243868,0.006270323,-0.024465958,-0.073941454,-0.008494105,0.028496813,-0.018526737,0.00015502042,-0.001604656,-0.025291746,-0.033614818,-0.042074613,-0.02409913,-0.07241069,0.032960385,0.08692188,-0.0009768219,-0.010069457,0.041817557,0.023748495,0.06219616,0.036976505,-0.010916756,0.063086025,-0.0003242745,-0.03377348,0.039648756,0.0070071723,0.0338329,-0.03754073,0.030045802,-0.08147876,0.01224441,0.012179356,-0.032959953,-0.007352,0.0035736666,-0.106843986,-0.009151539,0.035398718,-0.07161022,0.03216087,0.017453881,-0.004590516,0.007570359,-0.025943078,0.013222375,0.058099713,0.065441445,0.07414947,-0.060791038,0.025346285,-0.037432108,0.04275025,-0.033642422,0.027446864,-0.06313733,0.066816226,0.009934181,-0.06974421,-0.06524516,0.026691174,0.007907399,0.009698169,0.097759694,-0.016797407,0.048629247,0.037622232,0.026066048,0.03468076,0.052708525,0.053448174,-0.02340172,-0.01656101,0.050321404,0.048376303,-0.028763153,0.048213962,0.010103217,0.0012629515,0.017222507,0.069646485,-0.058213025,0.038904913,-0.024209376,0.038574614,0.00089262164,-0.050910197,-0.018009424,-0.0059395707,-0.007295059,0.019840531,-0.05747145,-0.009190263,0.08804052,0.0053522782,-0.040581025,0.0006814526,-0.08454894,-0.06936959,0.0030764223,-0.017810391,-0.09556032,0.00012754867,-0.018288527,-0.002334446,-0.016266929,0.00735203,0.052322194,-0.01269183,0.07156827,-0.010389902,-0.046220068,-0.036561113,-0.009350677,0.07565915,0.11577472,0.009563445,0.044353977,0.02212501,0.011199798,-0.039028075,0.02416331,-0.016905742,0.04503246,0.016588995,-0.0036852565,0.06046981,0.124076925,-0.019630006,0.07390695,0.06219275,0.0063028545,0.13495217,-0.062250283,0.0665542,-0.035249572];;False;2025-10-04 15:27:36.084821+00:00;;[];{};{}
134;71;71_e4b4ddd1e49942a2b4c64a42c73481fa.jpg;[-0.1013493,-0.0565959,0.046533417,0.03903314,-0.022428498,-0.034023724,0.023673886,0.053934995,-0.006227211,-0.006719882,0.010510764,-0.019605191,0.07744274,-0.056774117,-0.031567704,-0.08706107,0.006949993,0.0103228185,0.06851033,0.082403444,0.035833467,0.04261969,-0.00067463535,0.02129599,-0.07964339,-0.020931235,0.021979019,0.039085027,-0.010784582,-0.0011639658,0.007474749,-0.06796302,-0.02250239,0.023543201,0.033258807,0.021871192,0.041245613,-0.019335635,-0.007378352,-0.006766239,0.012552713,-0.07643856,-0.047220834,0.05839918,-0.021633478,-0.0654952,-0.0016611883,-0.069677375,-0.0037218034,0.017854618,0.049075935,-0.0364354,0.052283462,0.049850326,0.03154819,0.025235385,0.02981068,0.0070624296,0.0038666427,0.016655117,-0.019867769,-0.028092671,0.075938754,0.02626245,-0.045897193,0.07429036,-0.012672061,0.016845392,0.037243463,0.022819845,-0.0077923816,-0.00891295,0.010469119,-0.012179303,0.03961362,-0.054338455,0.05346778,0.004276543,0.01196195,-0.024572683,-0.0111448085,-0.03154269,-0.026850319,0.00027278828,0.0197917,-0.05352931,-0.004275344,-0.07476805,-0.027344145,-0.010090858,0.06671261,-0.047606993,0.008151232,-0.088089615,0.039837763,0.034398086,-0.06740394,0.06290266,0.012781213,-0.028259585,0.038379274,0.03785248,-0.05556187,-0.0253332,0.026156116,0.027412364,-0.05230867,-0.017247466,0.011853955,-0.060091794,-0.020484569,0.05838362,0.045696,0.046022408,-0.063608795,0.010963804,0.034986712,0.054508206,0.038293082,-0.010743297,-0.031033484,0.018382743,-0.06579434,0.019187564,0.032579858,0.05403892,0.0389218,0.022012578,0.03685592,-0.018665731,0.025559284,0.006111336,0.05664235,-0.010998557,-0.12138771,-0.008764403,-0.041543707,0.041939903,0.0069590663,0.0037206768,0.041055173,-0.13907059,-0.031222742,0.0024157502,0.025991274,0.055547133,-0.04242955,-0.0713648,-0.039496437,-0.02043661,-0.020747308,-0.083054155,-0.021235393,0.03728441,0.007784206,-0.01655348,0.0141534535,-0.009334207,0.05823908,-0.0043172278,-0.026499994,-0.06589861,-0.004989339,0.05821094,0.040176954,0.0750226,-0.005571926,-0.042729788,0.07499783,-0.030967578,-0.09142222,0.003132369,0.017924855,0.059319194,-0.042736642,0.008317022,-0.008897708,-0.010188463,-0.03355219,-0.055998884,0.008664324,-0.041581776,-0.07228056,-0.00495059,-0.078466736,0.10000907,-0.01998431,-0.08042757,0.016345069,-0.08141813,-0.0026109607,0.0073175393,-0.0242984,0.02148795,0.030308904,0.03223631,-0.010372034,0.024893343,-0.015181215,0.06754046,-0.03170795,0.012794064,0.07885346,-0.002089393,0.01935424,-0.049952246,0.07407588,-0.046322327,0.05434819,0.0732284,-0.063243575,0.06781496,0.06236722,0.043357003,-0.019774545,0.07369781,-0.01036643,0.027727129,0.019630503,0.0019852559,0.058293052,-0.016806433,-0.08538867,-0.05174378,0.036425743,-0.032019965,-0.078227736,-0.00032152951,-0.05417784,-0.016334364,-0.008042595,0.05852946,0.048453003,-0.09549685,0.095368735,-0.028123625,0.03886342,-0.045150116,0.03564588,0.06934868,-0.003171817,-0.10411442,-0.04489391,0.062124763,0.0210457,-0.007155854,-0.00010667128,0.039459366,-0.04578533,-0.001161023,0.0007394091,-0.0124627035,-0.026872188,0.091385074,-0.017963042,-0.08100216,-0.0072737164,-0.015575021,-0.038181633,-0.019874157,-0.09924765,-0.033478323,0.032868102,0.03537779,0.008769226,-0.04805686,0.020965008,-0.026272472,-0.0472098,-0.0029473735,0.06443978,0.07963156,-0.009375202,0.027933083,0.027213616,-0.02002706,-0.053243745,0.0764976,0.020956183,0.0014097556,0.017220438,0.0076635038,0.07889324,0.07925441,-0.031935047,0.00088622706,0.078593224,-0.026878372,0.024058273,-0.0028907575,0.02991942,-0.038264405,0.00697026,-0.014945801,0.008527863,-0.058822062,-0.050932802,-0.064822786,0.04485951,0.023832986,-0.013812435,-0.058528513,0.07255025,0.08832855,0.025334667,0.0981076,-0.02141144,-0.052903317,-0.042626217,0.013213807,-0.07555122,0.026121926,0.031243503,0.043786947,0.05920115,-0.06560114,-0.0020262417,-0.0015146991,0.001852866,-0.035422612,-0.02303616,0.008484094,-0.0013064746,0.047043085,0.004536446,-0.03077312,0.123356335,0.078096345,0.012845501,-0.00012894208,-0.026190173,-0.08526331,-0.059469417,0.014045357,-0.03792369,-0.008519972,-0.050530937,-0.030701704,-0.020502994,0.008788034,0.03797114,-0.061199974,0.004380285,-0.014278751,0.018373765,0.013424131,-0.01874842,-0.055922408,0.096631005,0.0578044,0.10684792,-0.048244573,0.009232078,-0.05037107,0.004942685,0.039306432,0.057576742,0.008462036,-0.0028882336,0.10247921,0.032400396,0.05643558,0.022209972,0.023544095,0.04831466,-0.02479731,-0.07186361,0.026489014,-0.012661281,-0.07179281,0.03270003,0.022073343,0.019602241,-0.008089035,0.013965938,-0.06023734,0.032265265,-0.016348304,-0.010504181,0.028719477,-0.0009085912,0.019965725,0.013371099,0.024403378,-0.058453023,0.013967875,-0.03301614,-0.021277558,0.0026788095,-0.022852669,0.071188286,0.065412566,0.0468206,0.0017469086,-0.005789451,-0.012326403,0.00012012071,0.020595064,0.06137003,-0.028907485,-0.070335925,0.012481352,0.018370587,-0.069305494,-0.045583837,0.03159089,0.01550655,-0.04366607,-0.022000637,-0.016237656,0.07863067,-0.030757746,-0.008297659,-0.043789137,-0.015983565,-0.09122937,-0.0031481707,0.012965135,0.01080103,-0.010469462,-0.019880112,-0.012154772,-0.0074340953,-0.022950148,0.024618132,-0.10246096,0.06050876,0.013602283,0.02532063,-0.07159121,-0.009362389,0.0015657506,0.014100853,-0.008054936,-0.009895829,-0.025463006,-0.017628694,0.0056590913,0.03634143,0.02486786,0.028131453,0.11848806,-0.011881335,-0.04670714,0.045457818,0.03352349,0.030921277,0.032854892,0.016244879,0.013868986,0.025271587,-0.053117163,0.061049502,0.0030774323,0.017925372,0.04017269,-0.048419774,-0.0356629,0.012181423,-0.024908096,-0.06718746,-0.0034444677,-0.012838611,-0.033650015,-0.016006105,-0.02796257,-0.01754427,-0.040113624,0.007997139,0.057912234,-0.030959176,-0.034509882,-0.022844981,-0.16195902,-0.088047326,0.016521614,-0.0396909,-0.05840308,-0.0124853505,0.005884038,0.038880266,0.0383754,0.046409998,0.036186956,-0.016718451,0.06677341,0.012461871,-0.04488569,-0.08850144,-0.046662804,0.0501427,0.016180405,-0.030962395,0.020225422,0.012473489,-0.08716228,0.03609808,0.014848929,-0.009239142,-0.00043532994,0.07335882,0.021309717,0.02472898,0.016037667,0.017219502,0.013075839,0.011761056,0.03520057,0.059275966,-0.01997551,-0.007514749,0.03221508];;False;2025-10-04 15:28:41.269991+00:00;;[];{};{}
139;55;55_b34e4d4246da4eff91bbb891ddc06187.png;[-0.0013777318,-0.039166838,0.017788652,0.072320424,-0.015654298,0.009640834,0.06417571,-0.04787303,-0.066930786,-0.030427655,0.06803325,0.100456454,0.013109591,0.03335116,0.0785446,-0.028453467,-0.06979226,0.04378018,0.0113706365,0.038384262,-0.009661036,0.0022350554,0.05607364,0.027085647,0.026729858,0.018148797,0.020890528,-0.035915453,0.0624869,-0.043514524,-0.062248807,-0.077662244,-0.022503426,0.05173868,0.011897326,0.08031598,0.027528524,-0.008092601,-0.041432906,0.026309514,-0.073359765,0.041089736,-0.05009652,0.019123081,0.0092372615,0.02268908,-0.00016725615,-0.0029767884,-0.03783295,0.0063584005,0.059440743,-0.0028066968,0.022496726,0.07489379,-0.06390005,-0.05102536,-0.027613148,0.036693662,-0.006556725,-0.05042174,-0.032634575,0.045311373,0.009924913,-0.06274905,0.06113908,-0.04490715,0.082339354,0.044002168,-0.04394049,-0.017570592,0.018288674,-0.06369902,-0.05114716,-0.026631823,0.012052086,0.020275772,0.055025484,-0.03714094,-0.053614587,0.007286549,-0.011259179,-0.015521182,-0.00840157,-0.003129061,-0.072689995,0.017865628,-0.030411072,0.030876037,-0.06754947,0.020849654,0.0011444665,0.036462676,0.014114183,-0.07197835,-0.025665967,0.06592028,0.018299164,0.032070708,-0.014469915,-0.0063983686,-0.056386452,0.042669218,-0.026741883,-0.0077886526,0.03257194,-0.05294234,-0.020222396,-0.039025005,-0.07708911,-0.09001187,0.082359694,-0.034403287,-0.0048290063,0.1324449,-0.07066323,-0.042142034,0.0254943,0.032526627,0.054416224,0.055658717,0.03830925,0.036213376,0.010125034,0.024576915,0.026357822,0.003995415,0.007737768,-0.040907923,-0.022021037,0.023268728,-0.0010542154,0.11064393,0.011069443,-0.07752239,-0.04133754,0.0007778021,-0.07358926,0.032135718,0.05874385,-0.008429615,-0.043679327,-0.06029059,0.0006454224,-0.015317558,-0.02125057,-0.004995628,0.09784978,-0.07093749,-0.035564497,0.07933933,0.05724905,-0.0058602374,0.04333373,0.08692581,0.010658493,-0.007758412,0.06686951,0.048048083,0.02104554,-0.029493,0.041462503,-0.018298335,-0.01016377,-0.02138404,-0.021203352,-0.008848093,0.01243916,-0.07513009,0.056120038,0.006923101,-0.0132649485,-0.019783547,0.0023684804,0.10514212,-0.03377149,0.020691922,-0.037044797,-0.067873895,-0.115407616,0.010200392,-0.0017968334,-0.009218058,-0.04599557,0.012291954,-0.05379207,0.03738493,0.040922333,-0.012624948,-0.0023184584,-0.06340208,-0.035561103,0.015695965,0.01762072,-0.039738983,-0.01474862,0.00042822366,0.0044375863,0.013950093,-0.026052855,0.022373127,0.029276088,-0.02286861,0.04675092,-0.016736036,0.00084240903,0.052153908,0.071229585,-0.011852125,-0.059539557,0.047302723,-0.002317418,0.12449264,0.02593119,0.023634838,0.027235683,0.012866268,0.018003006,-0.05310315,0.04812366,-0.094118394,0.031781293,0.026479894,-0.018969245,0.022218842,-0.009289702,-0.00043736948,-0.04647105,-0.027232753,-0.0071834116,-0.016354214,-0.043383125,0.056941364,0.00043103594,0.0030139254,0.041217126,-0.052604437,0.017685601,0.009134848,0.04305449,-0.009910148,-0.0025572265,0.045939244,-0.021342289,0.06879304,0.034673963,3.2151587e-05,-0.029312069,-0.034444213,0.052359786,0.005422446,-0.084255986,-0.034707397,0.034218065,0.03872978,-0.034852564,0.009174714,-0.04142914,0.025141176,-0.008233135,-0.020786718,-0.06677781,-0.06526529,-0.016859977,0.041188486,-0.0051207873,0.028022831,0.04892249,0.06881641,0.046705168,0.036342636,0.023045778,-0.035030592,-0.046813153,-0.017221821,-0.022163805,0.096081726,-0.054303087,0.014181739,-0.030366411,-0.018386917,-0.018389609,-0.057733666,-0.006937453,0.034931198,-0.06350782,0.0017415514,0.047963068,-0.079336606,0.03833551,0.048428006,0.04445638,-0.07333286,0.002623741,0.025905399,0.0843592,0.017950367,-0.027642967,-0.02606742,0.1035766,0.010823942,0.08054708,0.09055279,0.00057016616,0.05748423,0.04105182,0.08458063,-0.03643113,0.04235262,0.043833364,-0.07806258,0.011842836,0.040913746,-0.022219209,0.042802595,0.045220904,0.04929568,0.016218912,-0.043654792,-0.025310759,0.056120478,-0.050184146,0.04639172,-0.08803854,0.022497613,-0.03895511,-0.011676999,0.028649788,0.0001677579,0.017761806,0.021299545,0.010581121,0.013876599,-0.055814102,-0.065315455,0.01279688,-0.047668032,0.045694172,-0.022295928,0.015489515,0.09976967,0.0018117746,-0.002627404,0.040580858,-0.056479428,-0.08102046,-0.06436938,-0.035870988,0.04938297,0.0024531782,0.030726956,-0.035859045,0.03161967,-0.07116634,0.011786052,0.04450768,0.015698683,0.06448918,0.00359946,-0.024143536,0.047605656,0.0301503,0.003233966,0.052068494,-0.00894213,0.03367098,0.050881166,0.08954789,-0.035805058,0.013873509,0.018470008,0.012401972,0.06037313,-0.07965053,-0.0045854654,0.019438352,0.043472525,0.012547767,-0.051618244,0.03995945,-0.037630342,-0.013133665,0.018531425,-0.0036883464,0.0125161605,0.022221064,0.04738167,-0.033544786,-0.011316836,-0.00047927292,-0.056746546,0.07672666,-0.006417531,-0.021578515,-0.0832541,-0.05295944,-0.025776234,-0.056965906,-0.05425247,0.073818885,-0.037770744,0.08623579,0.0033859797,0.017847078,-0.01721653,-0.036837664,0.032316316,-0.012705867,-0.02866554,0.069830656,0.008621509,0.004822495,-0.017981462,-0.06877506,-0.0006151237,-0.042857546,0.029724143,0.015616042,0.010232658,0.055288754,-0.066080816,0.00035890235,0.0454885,-0.022928461,0.042811148,-0.054151982,-0.081543386,0.028252238,-0.026173998,-0.07879013,-0.018145531,-0.014628649,0.007962307,0.025951708,0.018211894,0.05512236,-0.046957087,-0.013226908,0.025137283,0.06313599,0.015381775,-0.027875133,0.0020306746,-0.0038409582,-0.047146473,0.0003010888,0.055778343,0.07455604,-0.028163182,0.012739025,0.014535558,0.026124125,-0.0013406989,-0.018458078,-0.07357008,-0.055678908,0.0379088,0.037305437,0.0018355008,0.046294585,-0.019229766,0.0460822,0.015075999,0.025087554,0.012839145,0.033052556,0.007961463,-0.034319136,0.023037605,0.033973385,0.04790597,0.0063091363,-0.099575564,0.0008767464,-0.09755589,-0.046364192,0.0009981114,-0.0726087,-0.046190605,0.057678636,0.03233988,0.09697829,0.12130174,-0.011825283,-0.02457819,-0.030849233,0.018347519,0.038937163,0.035634026,-0.019242797,-0.01253579,-0.036660716,-0.010496752,-0.062466294,0.032416664,-0.014005352,-0.122585595,-0.07898064,0.008899647,0.0018900096,-0.012838541,0.048798196,-0.00791039,-1.7067148e-05,0.008435579,-0.055652745,-0.0680154,0.05080843,0.04393215,0.057595406,0.014511449,0.013834604,0.035027526];;False;2025-10-04 15:31:53.078580+00:00;;[];{};{}
